GeneID,Symbol,Entry,Entry Name,Gene Name
80317,ZKSCAN3,Q9BRR0,ZKSC3_HUMAN,ZSCAN13
84292,WDR83,Q9BRX9,WDR83_HUMAN,WDR83
84292,WDR83,Q9BRX9,WDR83_HUMAN,MORG1
84286,TMEM175,Q9BSA9,TM175_HUMAN,TMEM175
84283,TMEM79,Q9BSE2,TMM79_HUMAN,TMEM79
84283,TMEM79,Q9BSE2,TMM79_HUMAN,MATT
23208,SYT11,Q9BT88,SYT11_HUMAN,SYT11
23208,SYT11,Q9BT88,SYT11_HUMAN,KIAA0080
2519,FUCA2,Q9BTY2,FUCO2_HUMAN,FUCA2
2519,FUCA2,Q9BTY2,FUCO2_HUMAN,PSEC0151
2519,FUCA2,Q9BTY2,FUCO2_HUMAN,UNQ227/PRO260
57406,ABHD6,Q9BV23,ABHD6_HUMAN,ABHD6
8673,VAMP8,Q9BV40,VAMP8_HUMAN,VAMP8
64223,MLST8,Q9BVC4,LST8_HUMAN,MLST8
64223,MLST8,Q9BVC4,LST8_HUMAN,GBL
64223,MLST8,Q9BVC4,LST8_HUMAN,LST8
79022,TMEM106C,Q9BVX2,T106C_HUMAN,TMEM106C
79022,TMEM106C,Q9BVX2,T106C_HUMAN,EMOC
66005,CHID1,Q9BWS9,CHID1_HUMAN,CHID1
66005,CHID1,Q9BWS9,CHID1_HUMAN,GL008
66005,CHID1,Q9BWS9,CHID1_HUMAN,PSEC0104
66005,CHID1,Q9BWS9,CHID1_HUMAN,SB139
65018,PINK1,Q9BXM7,PINK1_HUMAN,PINK1
56996,SLC12A9,Q9BXP2,S12A9_HUMAN,SLC12A9
56996,SLC12A9,Q9BXP2,S12A9_HUMAN,CCC6
56996,SLC12A9,Q9BXP2,S12A9_HUMAN,CIP1
9528,TMEM59,Q9BXS4,TMM59_HUMAN,TMEM59
9528,TMEM59,Q9BXS4,TMM59_HUMAN,C1orf8
9528,TMEM59,Q9BXS4,TMM59_HUMAN,HSPC001
9528,TMEM59,Q9BXS4,TMM59_HUMAN,UNQ169/PRO195
8907,AP1M1,Q9BXS5,AP1M1_HUMAN,AP1M1
8907,AP1M1,Q9BXS5,AP1M1_HUMAN,CLTNM
29082,CHMP4A,Q9BY43,CHM4A_HUMAN,CHMP4A
29082,CHMP4A,Q9BY43,CHM4A_HUMAN,C14orf123
29082,CHMP4A,Q9BY43,CHM4A_HUMAN,SHAX2
29082,CHMP4A,Q9BY43,CHM4A_HUMAN,CDA04
29082,CHMP4A,Q9BY43,CHM4A_HUMAN,HSPC134
63910,SLC17A9,Q9BYT1,S17A9_HUMAN,SLC17A9
63910,SLC17A9,Q9BYT1,S17A9_HUMAN,C20orf59
20,ABCA2,Q9BZC7,ABCA2_HUMAN,ABCA2
20,ABCA2,Q9BZC7,ABCA2_HUMAN,ABC2
20,ABCA2,Q9BZC7,ABCA2_HUMAN,KIAA1062
55315,SLC29A3,Q9BZD2,S29A3_HUMAN,SLC29A3
55315,SLC29A3,Q9BZD2,S29A3_HUMAN,ENT3
55315,SLC29A3,Q9BZD2,S29A3_HUMAN,UNQ717/PRO1380
83871,RAB34,Q9BZG1,RAB34_HUMAN,RAB34
83871,RAB34,Q9BZG1,RAB34_HUMAN,RAB39
83871,RAB34,Q9BZG1,RAB34_HUMAN,RAH
93650,ACP4,Q9BZG2,PPAT_HUMAN,ACP4
93650,ACP4,Q9BZG2,PPAT_HUMAN,ACPT
80700,UBXN6,Q9BZV1,UBXN6_HUMAN,UBXN6
80700,UBXN6,Q9BZV1,UBXN6_HUMAN,UBXD1
80700,UBXN6,Q9BZV1,UBXN6_HUMAN,UBXDC2
64116,SLC39A8,Q9C0K1,S39A8_HUMAN,SLC39A8
64116,SLC39A8,Q9C0K1,S39A8_HUMAN,BIGM103
64116,SLC39A8,Q9C0K1,S39A8_HUMAN,ZIP8
64116,SLC39A8,Q9C0K1,S39A8_HUMAN,PP3105
64129,TINAGL1,Q9GZM7,TINAL_HUMAN,TINAGL1
64129,TINAGL1,Q9GZM7,TINAL_HUMAN,GIS5
64129,TINAGL1,Q9GZM7,TINAL_HUMAN,LCN7
64129,TINAGL1,Q9GZM7,TINAL_HUMAN,OLRG2
64129,TINAGL1,Q9GZM7,TINAL_HUMAN,TINAGL
64129,TINAGL1,Q9GZM7,TINAL_HUMAN,PP6614
64129,TINAGL1,Q9GZM7,TINAL_HUMAN,PSEC0088
64129,TINAGL1,Q9GZM7,TINAL_HUMAN,UNQ204/PRO230
81565,NDEL1,Q9GZM8,NDEL1_HUMAN,NDEL1
81565,NDEL1,Q9GZM8,NDEL1_HUMAN,EOPA
81565,NDEL1,Q9GZM8,NDEL1_HUMAN,MITAP1
81565,NDEL1,Q9GZM8,NDEL1_HUMAN,NUDEL
57192,MCOLN1,Q9GZU1,MCLN1_HUMAN,MCOLN1
57192,MCOLN1,Q9GZU1,MCLN1_HUMAN,ML4
57192,MCOLN1,Q9GZU1,MCLN1_HUMAN,TRPML1
57192,MCOLN1,Q9GZU1,MCLN1_HUMAN,MSTP080
64837,KLC2,Q9H0B6,KLC2_HUMAN,KLC2
55745,AP5M1,Q9H0R1,AP5M1_HUMAN,AP5M1
55745,AP5M1,Q9H0R1,AP5M1_HUMAN,C14orf108
55745,AP5M1,Q9H0R1,AP5M1_HUMAN,MUDENG
81622,UNC93B1,Q9H1C4,UN93B_HUMAN,UNC93B1
81622,UNC93B1,Q9H1C4,UN93B_HUMAN,UNC93
81622,UNC93B1,Q9H1C4,UN93B_HUMAN,UNC93B
63971,KIF13A,Q9H1H9,KI13A_HUMAN,KIF13A
63971,KIF13A,Q9H1H9,KI13A_HUMAN,RBKIN
64145,RBSN,Q9H1K0,RBNS5_HUMAN,RBSN
64145,RBSN,Q9H1K0,RBNS5_HUMAN,ZFYVE20
26276,VPS33B,Q9H267,VP33B_HUMAN,VPS33B
64601,VPS16,Q9H269,VPS16_HUMAN,VPS16
55823,VPS11,Q9H270,VPS11_HUMAN,VPS11
55823,VPS11,Q9H270,VPS11_HUMAN,RNF108
55823,VPS11,Q9H270,VPS11_HUMAN,PP3476
83985,SPNS1,Q9H2V7,SPNS1_HUMAN,SPNS1
83985,SPNS1,Q9H2V7,SPNS1_HUMAN,SPIN1
83985,SPNS1,Q9H2V7,SPNS1_HUMAN,PP20300
29965,CDIP1,Q9H305,CDIP1_HUMAN,CDIP1
29965,CDIP1,Q9H305,CDIP1_HUMAN,C16orf5
29965,CDIP1,Q9H305,CDIP1_HUMAN,CDIP
29965,CDIP1,Q9H305,CDIP1_HUMAN,LITAFL
64747,MFSD1,Q9H3U5,MFSD1_HUMAN,MFSD1
64747,MFSD1,Q9H3U5,MFSD1_HUMAN,SMAP4
64747,MFSD1,Q9H3U5,MFSD1_HUMAN,UG0581B09
128866,CHMP4B,Q9H444,CHM4B_HUMAN,CHMP4B
128866,CHMP4B,Q9H444,CHM4B_HUMAN,C20orf178
128866,CHMP4B,Q9H444,CHM4B_HUMAN,SHAX1
10193,RNF41,Q9H4P4,RNF41_HUMAN,RNF41
10193,RNF41,Q9H4P4,RNF41_HUMAN,FLRF
10193,RNF41,Q9H4P4,RNF41_HUMAN,NRDP1
10193,RNF41,Q9H4P4,RNF41_HUMAN,SBBI03
26001,RNF167,Q9H6Y7,RN167_HUMAN,RNF167
26001,RNF167,Q9H6Y7,RN167_HUMAN,RING105
26001,RNF167,Q9H6Y7,RN167_HUMAN,LP2254
80183,RUBCNL,Q9H714,PACER_HUMAN,RUBCNL
80183,RUBCNL,Q9H714,PACER_HUMAN,C13orf18
80183,RUBCNL,Q9H714,PACER_HUMAN,KIAA0226L
84141,EVA1A,Q9H8M9,EVA1A_HUMAN,EVA1A
84141,EVA1A,Q9H8M9,EVA1A_HUMAN,FAM176A
84141,EVA1A,Q9H8M9,EVA1A_HUMAN,TMEM166
84141,EVA1A,Q9H8M9,EVA1A_HUMAN,SP24
64400,AKTIP,Q9H8T0,AKTIP_HUMAN,AKTIP
64400,AKTIP,Q9H8T0,AKTIP_HUMAN,FTS
79666,PLEKHF2,Q9H8W4,PKHF2_HUMAN,PLEKHF2
79666,PLEKHF2,Q9H8W4,PKHF2_HUMAN,ZFYVE18
64844,MARCHF7,Q9H992,MARH7_HUMAN,MARCHF7
64844,MARCHF7,Q9H992,MARH7_HUMAN,AXOT
64844,MARCHF7,Q9H992,MARH7_HUMAN,7-Mar
64844,MARCHF7,Q9H992,MARH7_HUMAN,RNF177
63894,VIPAS39,Q9H9C1,SPE39_HUMAN,VIPAS39
63894,VIPAS39,Q9H9C1,SPE39_HUMAN,C14orf133
63894,VIPAS39,Q9H9C1,SPE39_HUMAN,SPE39
63894,VIPAS39,Q9H9C1,SPE39_HUMAN,VIPAR
55255,WDR41,Q9HAD4,WDR41_HUMAN,WDR41
55255,WDR41,Q9HAD4,WDR41_HUMAN,MSTP048
80231,TASL,Q9HAI6,TASL_HUMAN,TASL
80231,TASL,Q9HAI6,TASL_HUMAN,CXorf21
54414,SIAE,Q9HAT2,SIAE_HUMAN,SIAE
54414,SIAE,Q9HAT2,SIAE_HUMAN,YSG2
64121,RRAGC,Q9HB90,RRAGC_HUMAN,RRAGC
57724,EPG5,Q9HCE0,EPG5_HUMAN,EPG5
57724,EPG5,Q9HCE0,EPG5_HUMAN,KIAA1632
58986,PGAP6,Q9HCN3,PGAP6_HUMAN,PGAP6
58986,PGAP6,Q9HCN3,PGAP6_HUMAN,TMEM6
58986,PGAP6,Q9HCN3,PGAP6_HUMAN,TMEM8
58986,PGAP6,Q9HCN3,PGAP6_HUMAN,TMEM8A
5119,CHMP1A,Q9HD42,CHM1A_HUMAN,CHMP1A
5119,CHMP1A,Q9HD42,CHM1A_HUMAN,CHMP1
5119,CHMP1A,Q9HD42,CHM1A_HUMAN,KIAA0047
5119,CHMP1A,Q9HD42,CHM1A_HUMAN,PCOLN3
5119,CHMP1A,Q9HD42,CHM1A_HUMAN,PRSM1
57110,PLAAT1,Q9HDD0,PLAT1_HUMAN,PLAAT1
57110,PLAAT1,Q9HDD0,PLAT1_HUMAN,HRASLS
10058,ABCB6,Q9NP58,ABCB6_HUMAN,ABCB6
10058,ABCB6,Q9NP58,ABCB6_HUMAN,MTABC3
10058,ABCB6,Q9NP58,ABCB6_HUMAN,PRP
10058,ABCB6,Q9NP58,ABCB6_HUMAN,UMAT
23457,ABCB9,Q9NP78,ABCB9_HUMAN,ABCB9
23457,ABCB9,Q9NP78,ABCB9_HUMAN,KIAA1520
51209,RAB9B,Q9NP90,RAB9B_HUMAN,RAB9B
51209,RAB9B,Q9NP90,RAB9B_HUMAN,RAB9L
23400,ATP13A2,Q9NQ11,AT132_HUMAN,ATP13A2
23400,ATP13A2,Q9NQ11,AT132_HUMAN,PARK9
56674,TMEM9B,Q9NQ34,TMM9B_HUMAN,TMEM9B
56674,TMEM9B,Q9NQ34,TMM9B_HUMAN,C11orf15
56674,TMEM9B,Q9NQ34,TMM9B_HUMAN,UNQ712/PRO1375
57142,RTN4,Q9NQC3,RTN4_HUMAN,RTN4
57142,RTN4,Q9NQC3,RTN4_HUMAN,KIAA0886
57142,RTN4,Q9NQC3,RTN4_HUMAN,NOGO
57142,RTN4,Q9NQC3,RTN4_HUMAN,My043
57142,RTN4,Q9NQC3,RTN4_HUMAN,SP1507
89781,HPS4,Q9NQG7,HPS4_HUMAN,HPS4
89781,HPS4,Q9NQG7,HPS4_HUMAN,KIAA1667
58528,RRAGD,Q9NQL2,RRAGD_HUMAN,RRAGD
81618,ITM2C,Q9NQX7,ITM2C_HUMAN,ITM2C
81618,ITM2C,Q9NQX7,ITM2C_HUMAN,BRI3
81618,ITM2C,Q9NQX7,ITM2C_HUMAN,hucep-14
81618,ITM2C,Q9NQX7,ITM2C_HUMAN,NPD018
81618,ITM2C,Q9NQX7,ITM2C_HUMAN,PSEC0047
56681,SAR1A,Q9NR31,SAR1A_HUMAN,SAR1A
56681,SAR1A,Q9NR31,SAR1A_HUMAN,SAR1
56681,SAR1A,Q9NR31,SAR1A_HUMAN,SARA
56681,SAR1A,Q9NR31,SAR1A_HUMAN,SARA1
54106,TLR9,Q9NR96,TLR9_HUMAN,TLR9
54106,TLR9,Q9NR96,TLR9_HUMAN,UNQ5798/PRO19605
56848,SPHK2,Q9NRA0,SPHK2_HUMAN,SPHK2
56848,SPHK2,Q9NRA0,SPHK2_HUMAN,SK2
26503,SLC17A5,Q9NRA2,S17A5_HUMAN,SLC17A5
56893,UBQLN4,Q9NRR5,UBQL4_HUMAN,UBQLN4
56893,UBQLN4,Q9NRR5,UBQL4_HUMAN,C1orf6
56893,UBQLN4,Q9NRR5,UBQL4_HUMAN,CIP75
56893,UBQLN4,Q9NRR5,UBQL4_HUMAN,UBIN
11311,VPS45,Q9NRW7,VPS45_HUMAN,VPS45
11311,VPS45,Q9NRW7,VPS45_HUMAN,VPS45A
11311,VPS45,Q9NRW7,VPS45_HUMAN,VPS45B
11277,TREX1,Q9NSU2,TREX1_HUMAN,TREX1
81624,DIAPH3,Q9NSV4,DIAP3_HUMAN,DIAPH3
81624,DIAPH3,Q9NSV4,DIAP3_HUMAN,DIAP3
64422,ATG3,Q9NT62,ATG3_HUMAN,ATG3
64422,ATG3,Q9NT62,ATG3_HUMAN,APG3
64422,ATG3,Q9NT62,ATG3_HUMAN,APG3L
55337,SHFL,Q9NUL5,SHFL_HUMAN,SHFL
55337,SHFL,Q9NUL5,SHFL_HUMAN,C19orf66
55337,SHFL,Q9NUL5,SHFL_HUMAN,FLJ11286
55337,SHFL,Q9NUL5,SHFL_HUMAN,IRAV
55337,SHFL,Q9NUL5,SHFL_HUMAN,RYDEN
55337,SHFL,Q9NUL5,SHFL_HUMAN,SFL
54664,TMEM106B,Q9NUM4,T106B_HUMAN,TMEM106B
55788,LMBRD1,Q9NUN5,LMBD1_HUMAN,LMBRD1
55788,LMBRD1,Q9NUN5,LMBD1_HUMAN,C6orf209
55788,LMBRD1,Q9NUN5,LMBD1_HUMAN,NESI
55788,LMBRD1,Q9NUN5,LMBD1_HUMAN,BM-021
55788,LMBRD1,Q9NUN5,LMBD1_HUMAN,CD001
55788,LMBRD1,Q9NUN5,LMBD1_HUMAN,MSTP044
55317,AP5S1,Q9NUS5,AP5S1_HUMAN,AP5S1
55317,AP5S1,Q9NUS5,AP5S1_HUMAN,C20orf29
55238,SLC38A7,Q9NVC3,S38A7_HUMAN,SLC38A7
55238,SLC38A7,Q9NVC3,S38A7_HUMAN,SNAT7
55207,ARL8B,Q9NVJ2,ARL8B_HUMAN,ARL8B
55207,ARL8B,Q9NVJ2,ARL8B_HUMAN,ARL10C
55207,ARL8B,Q9NVJ2,ARL8B_HUMAN,GIE1
54476,RNF216,Q9NWF9,RN216_HUMAN,RNF216
54476,RNF216,Q9NWF9,RN216_HUMAN,TRIAD3
54476,RNF216,Q9NWF9,RN216_HUMAN,UBCE7IP1
54476,RNF216,Q9NWF9,RN216_HUMAN,ZIN
54982,CLN6,Q9NWW5,CLN6_HUMAN,CLN6
54940,OCIAD1,Q9NX40,OCAD1_HUMAN,OCIAD1
54940,OCIAD1,Q9NX40,OCAD1_HUMAN,ASRIJ
54940,OCIAD1,Q9NX40,OCAD1_HUMAN,OCIA
55647,RAB20,Q9NX57,RAB20_HUMAN,RAB20
54468,MIOS,Q9NXC5,MIOS_HUMAN,MIOS
8877,SPHK1,Q9NYA1,SPHK1_HUMAN,SPHK1
8877,SPHK1,Q9NYA1,SPHK1_HUMAN,SK1
8877,SPHK1,Q9NYA1,SPHK1_HUMAN,SPHK
8877,SPHK1,Q9NYA1,SPHK1_HUMAN,SPK
51339,DACT1,Q9NYF0,DACT1_HUMAN,DACT1
51339,DACT1,Q9NYF0,DACT1_HUMAN,DPR1
51339,DACT1,Q9NYF0,DACT1_HUMAN,HNG3
23118,TAB2,Q9NYJ8,TAB2_HUMAN,TAB2
23118,TAB2,Q9NYJ8,TAB2_HUMAN,KIAA0733
23118,TAB2,Q9NYJ8,TAB2_HUMAN,MAP3K7IP2
51284,TLR7,Q9NYK1,TLR7_HUMAN,TLR7
51284,TLR7,Q9NYK1,TLR7_HUMAN,UNQ248/PRO285
23163,GGA3,Q9NZ52,GGA3_HUMAN,GGA3
23163,GGA3,Q9NZ52,GGA3_HUMAN,KIAA0154
51741,WWOX,Q9NZC7,WWOX_HUMAN,WWOX
51741,WWOX,Q9NZC7,WWOX_HUMAN,FOR
51741,WWOX,Q9NZC7,WWOX_HUMAN,SDR41C1
51741,WWOX,Q9NZC7,WWOX_HUMAN,WOX1
30845,EHD3,Q9NZN3,EHD3_HUMAN,EHD3
30845,EHD3,Q9NZN3,EHD3_HUMAN,EHD2
30845,EHD3,Q9NZN3,EHD3_HUMAN,PAST3
51510,CHMP5,Q9NZZ3,CHMP5_HUMAN,CHMP5
51510,CHMP5,Q9NZZ3,CHMP5_HUMAN,C9orf83
51510,CHMP5,Q9NZZ3,CHMP5_HUMAN,SNF7DC2
51510,CHMP5,Q9NZZ3,CHMP5_HUMAN,CGI-34
51510,CHMP5,Q9NZZ3,CHMP5_HUMAN,HSPC177
51510,CHMP5,Q9NZZ3,CHMP5_HUMAN,PNAS-114
51510,CHMP5,Q9NZZ3,CHMP5_HUMAN,PNAS-2
56888,KCMF1,Q9P0J7,KCMF1_HUMAN,KCMF1
56888,KCMF1,Q9P0J7,KCMF1_HUMAN,FIGC
56888,KCMF1,Q9P0J7,KCMF1_HUMAN,ZZZ1
51257,MARCHF2,Q9P0N8,MARH2_HUMAN,MARCHF2
51257,MARCHF2,Q9P0N8,MARH2_HUMAN,2-Mar
51257,MARCHF2,Q9P0N8,MARH2_HUMAN,RNF172
51257,MARCHF2,Q9P0N8,MARH2_HUMAN,HSPC240
51256,TBC1D7,Q9P0N9,TBCD7_HUMAN,TBC1D7
51256,TBC1D7,Q9P0N9,TBCD7_HUMAN,TBC7
51256,TBC1D7,Q9P0N9,TBCD7_HUMAN,HSPC239
252839,TMEM9,Q9P0T7,TMEM9_HUMAN,TMEM9
252839,TMEM9,Q9P0T7,TMEM9_HUMAN,DERP4
252839,TMEM9,Q9P0T7,TMEM9_HUMAN,TMEM9A
252839,TMEM9,Q9P0T7,TMEM9_HUMAN,HSPC186
252839,TMEM9,Q9P0T7,TMEM9_HUMAN,PSEC0012
252839,TMEM9,Q9P0T7,TMEM9_HUMAN,UNQ631/PRO1248
23677,SH3BP4,Q9P0V3,SH3B4_HUMAN,SH3BP4
23677,SH3BP4,Q9P0V3,SH3B4_HUMAN,BOG25
23677,SH3BP4,Q9P0V3,SH3B4_HUMAN,EHB10
23677,SH3BP4,Q9P0V3,SH3B4_HUMAN,TTP
51542,VPS54,Q9P1Q0,VPS54_HUMAN,VPS54
51542,VPS54,Q9P1Q0,VPS54_HUMAN,HCC8
57617,VPS18,Q9P253,VPS18_HUMAN,VPS18
57617,VPS18,Q9P253,VPS18_HUMAN,KIAA1475
57600,FNIP2,Q9P278,FNIP2_HUMAN,FNIP2
57600,FNIP2,Q9P278,FNIP2_HUMAN,FNIPL
57600,FNIP2,Q9P278,FNIP2_HUMAN,KIAA1450
57600,FNIP2,Q9P278,FNIP2_HUMAN,MAPO1
51520,LARS1,Q9P2J5,SYLC_HUMAN,LARS1
51520,LARS1,Q9P2J5,SYLC_HUMAN,KIAA1352
51520,LARS1,Q9P2J5,SYLC_HUMAN,LARS
51479,ANKFY1,Q9P2R3,ANFY1_HUMAN,ANKFY1
51479,ANKFY1,Q9P2R3,ANFY1_HUMAN,ANKHZN
51479,ANKFY1,Q9P2R3,ANFY1_HUMAN,KIAA1255
7405,UVRAG,Q9P2Y5,UVRAG_HUMAN,UVRAG
5298,PI4KB,Q9UBF8,PI4KB_HUMAN,PI4KB
5298,PI4KB,Q9UBF8,PI4KB_HUMAN,PIK4CB
10013,HDAC6,Q9UBN7,HDAC6_HUMAN,HDAC6
10013,HDAC6,Q9UBN7,HDAC6_HUMAN,KIAA0901
10013,HDAC6,Q9UBN7,HDAC6_HUMAN,JM21
1522,CTSZ,Q9UBR2,CATZ_HUMAN,CTSZ
8722,CTSF,Q9UBX1,CATF_HUMAN,CTSF
2055,CLN8,Q9UBY8,CLN8_HUMAN,CLN8
2055,CLN8,Q9UBY8,CLN8_HUMAN,C8orf61
10490,VTI1B,Q9UEU0,VTI1B_HUMAN,VTI1B
10490,VTI1B,Q9UEU0,VTI1B_HUMAN,VTI1
10490,VTI1B,Q9UEU0,VTI1B_HUMAN,VTI1L
10490,VTI1B,Q9UEU0,VTI1B_HUMAN,VTI1L1
10490,VTI1B,Q9UEU0,VTI1B_HUMAN,VTI2
11182,SLC2A6,Q9UGQ3,GTR6_HUMAN,SLC2A6
11182,SLC2A6,Q9UGQ3,GTR6_HUMAN,GLUT6
10042,HMGXB4,Q9UGU5,HMGX4_HUMAN,HMGXB4
10042,HMGXB4,Q9UGU5,HMGX4_HUMAN,HMG2L1
10042,HMGXB4,Q9UGU5,HMGX4_HUMAN,HMGBCG
8649,LAMTOR3,Q9UHA4,LTOR3_HUMAN,LAMTOR3
8649,LAMTOR3,Q9UHA4,LTOR3_HUMAN,MAP2K1IP1
8649,LAMTOR3,Q9UHA4,LTOR3_HUMAN,MAPKSP1
8649,LAMTOR3,Q9UHA4,LTOR3_HUMAN,PRO2783
29978,UBQLN2,Q9UHD9,UBQL2_HUMAN,UBQLN2
29978,UBQLN2,Q9UHD9,UBQL2_HUMAN,N4BP4
29978,UBQLN2,Q9UHD9,UBQL2_HUMAN,PLIC2
29978,UBQLN2,Q9UHD9,UBQL2_HUMAN,HRIHFB2157
51449,PCYOX1,Q9UHG3,PCYOX_HUMAN,PCYOX1
51449,PCYOX1,Q9UHG3,PCYOX_HUMAN,KIAA0908
51449,PCYOX1,Q9UHG3,PCYOX_HUMAN,PCL1
51449,PCYOX1,Q9UHG3,PCYOX_HUMAN,UNQ597/PRO1183
29952,DPP7,Q9UHL4,DPP2_HUMAN,DPP7
29952,DPP7,Q9UHL4,DPP2_HUMAN,DPP2
29952,DPP7,Q9UHL4,DPP2_HUMAN,QPP
51606,ATP6V1H,Q9UI12,VATH_HUMAN,ATP6V1H
51606,ATP6V1H,Q9UI12,VATH_HUMAN,CGI-11
738,VPS51,Q9UID3,VPS51_HUMAN,VPS51
738,VPS51,Q9UID3,VPS51_HUMAN,ANG2
738,VPS51,Q9UID3,VPS51_HUMAN,C11orf2
738,VPS51,Q9UID3,VPS51_HUMAN,C11orf3
738,VPS51,Q9UID3,VPS51_HUMAN,FFR
738,VPS51,Q9UID3,VPS51_HUMAN,PP5382
51361,HOOK1,Q9UJC3,HOOK1_HUMAN,HOOK1
84572,GNPTG,Q9UJJ9,GNPTG_HUMAN,GNPTG
84572,GNPTG,Q9UJJ9,GNPTG_HUMAN,C16orf27
84572,GNPTG,Q9UJJ9,GNPTG_HUMAN,GNPTAG
84572,GNPTG,Q9UJJ9,GNPTG_HUMAN,CAB56184
84572,GNPTG,Q9UJJ9,GNPTG_HUMAN,LP2537
24141,LAMP5,Q9UJQ1,LAMP5_HUMAN,LAMP5
24141,LAMP5,Q9UJQ1,LAMP5_HUMAN,C20orf103
27283,TINAG,Q9UJW2,TINAG_HUMAN,TINAG
23062,GGA2,Q9UJY4,GGA2_HUMAN,GGA2
23062,GGA2,Q9UJY4,GGA2_HUMAN,KIAA1080
26088,GGA1,Q9UJY5,GGA1_HUMAN,GGA1
51172,NAGPA,Q9UK23,NAGPA_HUMAN,NAGPA
23011,RAB21,Q9UL25,RAB21_HUMAN,RAB21
23011,RAB21,Q9UL25,RAB21_HUMAN,KIAA0118
26258,BLOC1S6,Q9UL45,BL1S6_HUMAN,BLOC1S6
26258,BLOC1S6,Q9UL45,BL1S6_HUMAN,PA
26258,BLOC1S6,Q9UL45,BL1S6_HUMAN,PLDN
53373,TPCN1,Q9ULQ1,TPC1_HUMAN,TPCN1
53373,TPCN1,Q9ULQ1,TPC1_HUMAN,KIAA1169
53373,TPCN1,Q9ULQ1,TPC1_HUMAN,TPC1
54749,EPDR1,Q9UM22,EPDR1_HUMAN,EPDR1
54749,EPDR1,Q9UM22,EPDR1_HUMAN,MERP1
54749,EPDR1,Q9UM22,EPDR1_HUMAN,UCC1
4646,MYO6,Q9UM54,MYO6_HUMAN,MYO6
4646,MYO6,Q9UM54,MYO6_HUMAN,KIAA0389
9374,PPT2,Q9UMR5,PPT2_HUMAN,PPT2
29979,UBQLN1,Q9UMX0,UBQL1_HUMAN,UBQLN1
29979,UBQLN1,Q9UMX0,UBQL1_HUMAN,DA41
29979,UBQLN1,Q9UMX0,UBQL1_HUMAN,PLIC1
27183,VPS4A,Q9UN37,VPS4A_HUMAN,VPS4A
27183,VPS4A,Q9UN37,VPS4A_HUMAN,VPS4
58533,SNX6,Q9UNH7,SNX6_HUMAN,SNX6
9429,ABCG2,Q9UNQ0,ABCG2_HUMAN,ABCG2
9429,ABCG2,Q9UNQ0,ABCG2_HUMAN,ABCP
9429,ABCG2,Q9UNQ0,ABCG2_HUMAN,BCRP
9429,ABCG2,Q9UNQ0,ABCG2_HUMAN,BCRP1
9429,ABCG2,Q9UNQ0,ABCG2_HUMAN,MXR
23431,AP4E1,Q9UPM8,AP4E1_HUMAN,AP4E1
22906,TRAK1,Q9UPV9,TRAK1_HUMAN,TRAK1
22906,TRAK1,Q9UPV9,TRAK1_HUMAN,KIAA1042
22906,TRAK1,Q9UPV9,TRAK1_HUMAN,OIP106
11234,HPS5,Q9UPZ3,HPS5_HUMAN,HPS5
11234,HPS5,Q9UPZ3,HPS5_HUMAN,AIBP63
11234,HPS5,Q9UPZ3,HPS5_HUMAN,KIAA1017
10825,NEU3,Q9UQ49,NEUR3_HUMAN,NEU3
25978,CHMP2B,Q9UQN3,CHM2B_HUMAN,CHMP2B
25978,CHMP2B,Q9UQN3,CHM2B_HUMAN,CGI-84
27074,LAMP3,Q9UQV4,LAMP3_HUMAN,LAMP3
27074,LAMP3,Q9UQV4,LAMP3_HUMAN,DCLAMP
27074,LAMP3,Q9UQV4,LAMP3_HUMAN,TSC403
9583,ENTPD4,Q9Y227,ENTP4_HUMAN,ENTPD4
9583,ENTPD4,Q9Y227,ENTP4_HUMAN,KIAA0392
9583,ENTPD4,Q9Y227,ENTP4_HUMAN,LALP70
9583,ENTPD4,Q9Y227,ENTP4_HUMAN,LYSAL1
80342,TRAF3IP3,Q9Y228,T3JAM_HUMAN,TRAF3IP3
80342,TRAF3IP3,Q9Y228,T3JAM_HUMAN,T3JAM
10855,HPSE,Q9Y251,HPSE_HUMAN,HPSE
10855,HPSE,Q9Y251,HPSE_HUMAN,HEP
10855,HPSE,Q9Y251,HPSE_HUMAN,HPA
10855,HPSE,Q9Y251,HPSE_HUMAN,HPA1
10855,HPSE,Q9Y251,HPSE_HUMAN,HPR1
10855,HPSE,Q9Y251,HPSE_HUMAN,HPSE1
10855,HPSE,Q9Y251,HPSE_HUMAN,HSE1
9424,KCNK6,Q9Y257,KCNK6_HUMAN,KCNK6
9424,KCNK6,Q9Y257,KCNK6_HUMAN,TOSS
9424,KCNK6,Q9Y257,KCNK6_HUMAN,TWIK2
23324,MAN2B2,Q9Y2E5,MA2B2_HUMAN,MAN2B2
23324,MAN2B2,Q9Y2E5,MA2B2_HUMAN,KIAA0935
200576,PIKFYVE,Q9Y2I7,FYV1_HUMAN,PIKFYVE
200576,PIKFYVE,Q9Y2I7,FYV1_HUMAN,KIAA0981
200576,PIKFYVE,Q9Y2I7,FYV1_HUMAN,PIP5K3
28956,LAMTOR2,Q9Y2Q5,LTOR2_HUMAN,LAMTOR2
28956,LAMTOR2,Q9Y2Q5,LTOR2_HUMAN,MAPBPIP
28956,LAMTOR2,Q9Y2Q5,LTOR2_HUMAN,ROBLD3
